,f_minority_rand,f_majority_rand,auc_rand
161,0.35294117647058826,0.7555555555555555,0.553030303030303
162,0.09090909090909093,0.5,0.2828282828282828
163,0.14285714285714285,0.7500000000000001,0.46464646464646464
164,0.28571428571428575,0.6341463414634148,0.46212121212121204
165,0.15384615384615383,0.7755102040816326,0.4873737373737374
166,0.11764705882352941,0.6666666666666666,0.3964646464646465
167,0.13333333333333333,0.7234042553191491,0.44191919191919193
168,0.0,0.7843137254901961,0.45454545454545453
169,0.25,0.7391304347826088,0.4974747474747475
170,0.3333333333333333,0.7272727272727273,0.5303030303030303
171,0.375,0.7826086956521738,0.5757575757575757
172,0.4210526315789474,0.7441860465116279,0.5858585858585859
173,0.35294117647058826,0.7555555555555555,0.553030303030303
174,0.3157894736842105,0.6976744186046512,0.5075757575757576
175,0.4444444444444444,0.7727272727272727,0.6085858585858586
176,0.23529411764705882,0.711111111111111,0.47474747474747475
177,0.2105263157894737,0.6511627906976744,0.4292929292929293
178,0.47058823529411764,0.8,0.6313131313131313
179,0.4761904761904762,0.7317073170731707,0.6186868686868687
180,0.2857142857142857,0.7916666666666666,0.5429292929292929
181,0.28571428571428575,0.6341463414634148,0.46212121212121204
182,0.25,0.7391304347826088,0.4974747474747475
183,0.35294117647058826,0.7555555555555555,0.553030303030303
184,0.125,0.6956521739130435,0.4191919191919192
185,0.2222222222222222,0.6818181818181818,0.4520202020202021
186,0.4,0.8085106382978724,0.5984848484848484
187,0.13333333333333333,0.7234042553191491,0.44191919191919193
188,0.28571428571428575,0.6341463414634148,0.46212121212121204
189,0.2105263157894737,0.6511627906976744,0.4292929292929293
190,0.0,0.7346938775510203,0.40909090909090906
191,0.19999999999999998,0.6190476190476191,0.4065656565656566
192,0.2222222222222222,0.6818181818181818,0.4520202020202021
193,0.42857142857142855,0.8333333333333333,0.6212121212121211
194,0.0,0.7083333333333333,0.38636363636363635
195,0.11764705882352941,0.6666666666666666,0.3964646464646465
196,0.14285714285714285,0.7500000000000001,0.46464646464646464
197,0.0,0.8076923076923077,0.4772727272727273
198,0.0,0.7083333333333333,0.38636363636363635
199,0.15384615384615383,0.7755102040816326,0.4873737373737374
200,0.2105263157894737,0.6511627906976744,0.4292929292929293
201,0.1111111111111111,0.6363636363636364,0.37373737373737376
202,0.2857142857142857,0.7916666666666666,0.5429292929292929
203,0.375,0.7826086956521738,0.5757575757575757
204,0.2608695652173913,0.5641025641025642,0.41666666666666663
205,0.3,0.6666666666666666,0.4848484848484848
206,0.2857142857142857,0.7916666666666666,0.5429292929292929
207,0.26666666666666666,0.7659574468085107,0.5202020202020202
208,0.25,0.7391304347826088,0.4974747474747475
209,0.15384615384615383,0.7755102040816326,0.4873737373737374
210,0.125,0.6956521739130435,0.4191919191919192
211,0.3,0.6666666666666666,0.4848484848484848
212,0.14285714285714285,0.7500000000000001,0.46464646464646464
213,0.23529411764705882,0.711111111111111,0.47474747474747475
214,0.380952380952381,0.6829268292682926,0.5404040404040403
215,0.2857142857142857,0.7916666666666666,0.5429292929292929
216,0.3333333333333333,0.7272727272727273,0.5303030303030303
217,0.375,0.7826086956521738,0.5757575757575757
218,0.2222222222222222,0.6818181818181818,0.4520202020202021
219,0.4444444444444444,0.7727272727272727,0.6085858585858586
220,0.35294117647058826,0.7555555555555555,0.553030303030303
221,0.26666666666666666,0.7659574468085107,0.5202020202020202
222,0.42857142857142855,0.8333333333333333,0.6212121212121211
223,0.42857142857142855,0.8333333333333333,0.6212121212121211
224,0.4,0.8085106382978724,0.5984848484848484
225,0.0,0.6808510638297872,0.36363636363636365
226,0.2105263157894737,0.6511627906976744,0.4292929292929293
227,0.2105263157894737,0.6511627906976744,0.4292929292929293
228,0.25,0.7391304347826088,0.4974747474747475
229,0.35294117647058826,0.7555555555555555,0.553030303030303
230,0.14285714285714285,0.7500000000000001,0.46464646464646464
231,0.5,0.761904761904762,0.6414141414141414
232,0.13333333333333333,0.7234042553191491,0.44191919191919193
233,0.5,0.761904761904762,0.6414141414141414
234,0.4,0.8085106382978724,0.5984848484848484
235,0.39999999999999997,0.7142857142857143,0.5631313131313131
236,0.13333333333333333,0.7234042553191491,0.44191919191919193
237,0.14285714285714285,0.7500000000000001,0.46464646464646464
238,0.25,0.7391304347826088,0.4974747474747475
239,0.16666666666666666,0.8,0.5101010101010102
240,0.25,0.7391304347826088,0.4974747474747475
241,0.2857142857142857,0.7916666666666666,0.5429292929292929
242,0.16666666666666666,0.8,0.5101010101010102
243,0.15384615384615383,0.7755102040816326,0.4873737373737374
244,0.30769230769230765,0.8163265306122449,0.5656565656565656
245,0.3,0.6666666666666666,0.4848484848484848
246,0.15384615384615383,0.7755102040816326,0.4873737373737374
247,0.15384615384615383,0.7755102040816326,0.4873737373737374
248,0.3333333333333333,0.7272727272727273,0.5303030303030303
249,0.3,0.6666666666666666,0.4848484848484848
250,0.25,0.7391304347826088,0.4974747474747475
251,0.14285714285714285,0.7500000000000001,0.46464646464646464
252,0.0,0.7083333333333333,0.38636363636363635
253,0.0,0.6808510638297872,0.36363636363636365
254,0.4444444444444444,0.7727272727272727,0.6085858585858586
255,0.4,0.8085106382978724,0.5984848484848484
256,0.4,0.8085106382978724,0.5984848484848484
257,0.3,0.6666666666666666,0.4848484848484848
258,0.125,0.6956521739130435,0.4191919191919192
259,0.2222222222222222,0.6818181818181818,0.4520202020202021
260,0.3,0.6666666666666666,0.4848484848484848
261,0.25,0.7391304347826088,0.4974747474747475
262,0.2222222222222222,0.6818181818181818,0.4520202020202021
263,0.13333333333333333,0.7234042553191491,0.44191919191919193
264,0.15384615384615383,0.7755102040816326,0.4873737373737374
265,0.14285714285714285,0.7500000000000001,0.46464646464646464
266,0.35294117647058826,0.7555555555555555,0.553030303030303
267,0.26666666666666666,0.7659574468085107,0.5202020202020202
268,0.30769230769230765,0.8163265306122449,0.5656565656565656
269,0.2857142857142857,0.7916666666666666,0.5429292929292929
270,0.35294117647058826,0.7555555555555555,0.553030303030303
271,0.4444444444444444,0.7727272727272727,0.6085858585858586
272,0.4444444444444444,0.7727272727272727,0.6085858585858586
273,0.35294117647058826,0.7555555555555555,0.553030303030303
274,0.15384615384615383,0.7755102040816326,0.4873737373737374
275,0.4444444444444444,0.7727272727272727,0.6085858585858586
276,0.26666666666666666,0.7659574468085107,0.5202020202020202
277,0.27272727272727276,0.6,0.43939393939393934
278,0.3,0.6666666666666666,0.4848484848484848
279,0.23529411764705882,0.711111111111111,0.47474747474747475
280,0.30769230769230765,0.8163265306122449,0.5656565656565656
281,0.33333333333333337,0.5789473684210527,0.4722222222222222
282,0.375,0.7826086956521738,0.5757575757575757
283,0.25,0.7391304347826088,0.4974747474747475
284,0.3157894736842105,0.6976744186046512,0.5075757575757576
285,0.14285714285714285,0.7500000000000001,0.46464646464646464
286,0.23529411764705882,0.711111111111111,0.47474747474747475
287,0.35294117647058826,0.7555555555555555,0.553030303030303
288,0.16666666666666666,0.8,0.5101010101010102
289,0.30769230769230765,0.8163265306122449,0.5656565656565656
290,0.5555555555555556,0.8181818181818182,0.6868686868686869
291,0.25,0.7391304347826088,0.4974747474747475
292,0.3,0.6666666666666666,0.4848484848484848
293,0.4210526315789474,0.7441860465116279,0.5858585858585859
294,0.25,0.7391304347826088,0.4974747474747475
295,0.3157894736842105,0.6976744186046512,0.5075757575757576
296,0.2105263157894737,0.6511627906976744,0.4292929292929293
297,0.2857142857142857,0.7916666666666666,0.5429292929292929
298,0.2857142857142857,0.7916666666666666,0.5429292929292929
299,0.4,0.8085106382978724,0.5984848484848484
300,0.16666666666666666,0.8,0.5101010101010102
301,0.25,0.7391304347826088,0.4974747474747475
302,0.14285714285714285,0.7500000000000001,0.46464646464646464
303,0.7058823529411765,0.888888888888889,0.7878787878787877
304,0.35294117647058826,0.7555555555555555,0.553030303030303
305,0.09999999999999999,0.5714285714285713,0.3282828282828283
306,0.23529411764705882,0.711111111111111,0.47474747474747475
307,0.4210526315789474,0.7441860465116279,0.5858585858585859
308,0.1111111111111111,0.6363636363636364,0.37373737373737376
309,0.15384615384615383,0.7755102040816326,0.4873737373737374
310,0.30769230769230765,0.8163265306122449,0.5656565656565656
311,0.28571428571428575,0.6341463414634148,0.46212121212121204
312,0.14285714285714285,0.7500000000000001,0.46464646464646464
313,0.0,0.7843137254901961,0.45454545454545453
314,0.39999999999999997,0.7142857142857143,0.5631313131313131
315,0.2222222222222222,0.6818181818181818,0.4520202020202021
316,0.0,0.6808510638297872,0.36363636363636365
317,0.11764705882352941,0.6666666666666666,0.3964646464646465
318,0.30769230769230765,0.8163265306122449,0.5656565656565656
319,0.25,0.7391304347826088,0.4974747474747475
320,0.2105263157894737,0.6511627906976744,0.4292929292929293
321,0.14285714285714285,0.7500000000000001,0.46464646464646464
322,0.5,0.761904761904762,0.6414141414141414
323,0.125,0.6956521739130435,0.4191919191919192
324,0.39999999999999997,0.7142857142857143,0.5631313131313131
325,0.26666666666666666,0.7659574468085107,0.5202020202020202
326,0.1111111111111111,0.6363636363636364,0.37373737373737376
327,0.15384615384615383,0.7755102040816326,0.4873737373737374
328,0.0,0.5909090909090909,0.2954545454545454
329,0.0,0.76,0.4318181818181818
330,0.0,0.7083333333333333,0.38636363636363635
331,0.14285714285714285,0.7500000000000001,0.46464646464646464
332,0.30769230769230765,0.8163265306122449,0.5656565656565656
333,0.3333333333333333,0.7272727272727273,0.5303030303030303
334,0.2857142857142857,0.7916666666666666,0.5429292929292929
335,0.30769230769230765,0.8163265306122449,0.5656565656565656
336,0.0,0.7843137254901961,0.45454545454545453
337,0.26666666666666666,0.7659574468085107,0.5202020202020202
338,0.1818181818181818,0.823529411764706,0.5328282828282829
339,0.25,0.7391304347826088,0.4974747474747475
340,0.34782608695652173,0.6153846153846153,0.4949494949494949
341,0.4444444444444444,0.7727272727272727,0.6085858585858586
342,0.1111111111111111,0.6363636363636364,0.37373737373737376
343,0.23529411764705882,0.711111111111111,0.47474747474747475
344,0.14285714285714285,0.7500000000000001,0.46464646464646464
345,0.375,0.7826086956521738,0.5757575757575757
346,0.11764705882352941,0.6666666666666666,0.3964646464646465
347,0.25,0.7391304347826088,0.4974747474747475
348,0.1111111111111111,0.6363636363636364,0.37373737373737376
349,0.2222222222222222,0.6818181818181818,0.4520202020202021
350,0.2105263157894737,0.6511627906976744,0.4292929292929293
351,0.16666666666666666,0.8,0.5101010101010102
352,0.4,0.8085106382978724,0.5984848484848484
353,0.6250000000000001,0.8695652173913043,0.7323232323232324
354,0.3157894736842105,0.6976744186046512,0.5075757575757576
355,0.11764705882352941,0.6666666666666666,0.3964646464646465
356,0.2857142857142857,0.7916666666666666,0.5429292929292929
357,0.2857142857142857,0.7916666666666666,0.5429292929292929
358,0.26666666666666666,0.7659574468085107,0.5202020202020202
359,0.14285714285714285,0.7500000000000001,0.46464646464646464
360,0.14285714285714285,0.7500000000000001,0.46464646464646464
361,0.125,0.6956521739130435,0.4191919191919192
362,0.0,0.7843137254901961,0.45454545454545453
363,0.2105263157894737,0.6511627906976744,0.4292929292929293
364,0.0,0.6521739130434783,0.34090909090909094
365,0.26666666666666666,0.7659574468085107,0.5202020202020202
366,0.16666666666666666,0.8,0.5101010101010102
367,0.0,0.6222222222222223,0.3181818181818182
368,0.13333333333333333,0.7234042553191491,0.44191919191919193
369,0.23529411764705882,0.711111111111111,0.47474747474747475
370,0.15384615384615383,0.7755102040816326,0.4873737373737374
371,0.2857142857142857,0.7916666666666666,0.5429292929292929
372,0.14285714285714285,0.7500000000000001,0.46464646464646464
373,0.1818181818181818,0.823529411764706,0.5328282828282829
374,0.5555555555555556,0.8181818181818182,0.6868686868686869
375,0.2105263157894737,0.6511627906976744,0.4292929292929293
376,0.47058823529411764,0.8,0.6313131313131313
377,0.5555555555555556,0.8181818181818182,0.6868686868686869
378,0.2222222222222222,0.6818181818181818,0.4520202020202021
379,0.28571428571428575,0.6341463414634148,0.46212121212121204
380,0.0,0.7346938775510203,0.40909090909090906
381,0.125,0.6956521739130435,0.4191919191919192
382,0.25,0.7391304347826088,0.4974747474747475
383,0.5217391304347826,0.717948717948718,0.6515151515151515
384,0.4444444444444444,0.7727272727272727,0.6085858585858586
385,0.13333333333333333,0.7234042553191491,0.44191919191919193
386,0.5,0.761904761904762,0.6414141414141414
387,0.0,0.76,0.4318181818181818
388,0.0,0.6521739130434783,0.34090909090909094
389,0.0,0.7083333333333333,0.38636363636363635
390,0.25,0.7391304347826088,0.4974747474747475
391,0.11764705882352941,0.6666666666666666,0.3964646464646465
392,0.4,0.8085106382978724,0.5984848484848484
393,0.5333333333333333,0.8510638297872342,0.6767676767676768
394,0.30769230769230765,0.8163265306122449,0.5656565656565656
395,0.11764705882352941,0.6666666666666666,0.3964646464646465
396,0.0,0.76,0.4318181818181818
397,0.35294117647058826,0.7555555555555555,0.553030303030303
398,0.4210526315789474,0.7441860465116279,0.5858585858585859
399,0.4,0.8085106382978724,0.5984848484848484
400,0.15384615384615383,0.7755102040816326,0.4873737373737374
401,0.3333333333333333,0.7272727272727273,0.5303030303030303
402,0.125,0.6956521739130435,0.4191919191919192
403,0.0,0.6808510638297872,0.36363636363636365
404,0.23529411764705882,0.711111111111111,0.47474747474747475
405,0.3333333333333333,0.7272727272727273,0.5303030303030303
406,0.46153846153846156,0.8571428571428572,0.6439393939393939
407,0.23529411764705882,0.711111111111111,0.47474747474747475
408,0.3157894736842105,0.6976744186046512,0.5075757575757576
409,0.0,0.7346938775510203,0.40909090909090906
410,0.3157894736842105,0.6976744186046512,0.5075757575757576
411,0.3333333333333333,0.7272727272727273,0.5303030303030303
412,0.4444444444444444,0.7727272727272727,0.6085858585858586
413,0.23529411764705882,0.711111111111111,0.47474747474747475
414,0.39999999999999997,0.7142857142857143,0.5631313131313131
415,0.46153846153846156,0.8571428571428572,0.6439393939393939
416,0.4444444444444444,0.7727272727272727,0.6085858585858586
417,0.3157894736842105,0.6976744186046512,0.5075757575757576
418,0.380952380952381,0.6829268292682926,0.5404040404040403
419,0.5333333333333333,0.8510638297872342,0.6767676767676768
420,0.14285714285714285,0.7500000000000001,0.46464646464646464
421,0.2857142857142857,0.7916666666666666,0.5429292929292929
422,0.26666666666666666,0.7659574468085107,0.5202020202020202
423,0.23529411764705882,0.711111111111111,0.47474747474747475
424,0.35294117647058826,0.7555555555555555,0.553030303030303
425,0.25,0.7391304347826088,0.4974747474747475
426,0.2857142857142857,0.7916666666666666,0.5429292929292929
427,0.3333333333333333,0.84,0.5883838383838385
428,0.35294117647058826,0.7555555555555555,0.553030303030303
429,0.14285714285714285,0.7500000000000001,0.46464646464646464
430,0.13333333333333333,0.7234042553191491,0.44191919191919193
431,0.375,0.7826086956521738,0.5757575757575757
432,0.16666666666666666,0.8,0.5101010101010102
433,0.42857142857142855,0.8333333333333333,0.6212121212121211
434,0.15384615384615383,0.7755102040816326,0.4873737373737374
435,0.4,0.8085106382978724,0.5984848484848484
436,0.09999999999999999,0.5714285714285713,0.3282828282828283
437,0.3333333333333333,0.7272727272727273,0.5303030303030303
438,0.39999999999999997,0.7142857142857143,0.5631313131313131
439,0.5,0.8260869565217391,0.654040404040404
440,0.15384615384615383,0.7755102040816326,0.4873737373737374
441,0.0,0.7346938775510203,0.40909090909090906
442,0.42857142857142855,0.8333333333333333,0.6212121212121211
443,0.5,0.8260869565217391,0.654040404040404
444,0.26666666666666666,0.7659574468085107,0.5202020202020202
445,0.4444444444444444,0.7727272727272727,0.6085858585858586
446,0.380952380952381,0.6829268292682926,0.5404040404040403
447,0.13333333333333333,0.7234042553191491,0.44191919191919193
448,0.125,0.6956521739130435,0.4191919191919192
449,0.375,0.7826086956521738,0.5757575757575757
450,0.25,0.7391304347826088,0.4974747474747475
451,0.25,0.7391304347826088,0.4974747474747475
452,0.35294117647058826,0.7555555555555555,0.553030303030303
453,0.4210526315789474,0.7441860465116279,0.5858585858585859
454,0.30769230769230765,0.8163265306122449,0.5656565656565656
455,0.30769230769230765,0.8163265306122449,0.5656565656565656
456,0.3157894736842105,0.6976744186046512,0.5075757575757576
457,0.375,0.7826086956521738,0.5757575757575757
458,0.25,0.7391304347826088,0.4974747474747475
459,0.5263157894736842,0.7906976744186046,0.6641414141414141
460,0.5,0.8260869565217391,0.654040404040404
461,0.11764705882352941,0.6666666666666666,0.3964646464646465
462,0.375,0.7826086956521738,0.5757575757575757
463,0.2222222222222222,0.6818181818181818,0.4520202020202021
464,0.26666666666666666,0.7659574468085107,0.5202020202020202
465,0.2222222222222222,0.6818181818181818,0.4520202020202021
466,0.2222222222222222,0.6818181818181818,0.4520202020202021
467,0.0,0.76,0.4318181818181818
468,0.4,0.8085106382978724,0.5984848484848484
469,0.16666666666666666,0.8,0.5101010101010102
470,0.0,0.7083333333333333,0.38636363636363635
471,0.30769230769230765,0.8163265306122449,0.5656565656565656
472,0.375,0.7826086956521738,0.5757575757575757
473,0.3157894736842105,0.6976744186046512,0.5075757575757576
474,0.14285714285714285,0.7500000000000001,0.46464646464646464
475,0.13333333333333333,0.7234042553191491,0.44191919191919193
476,0.09523809523809525,0.5365853658536586,0.3055555555555556
477,0.23529411764705882,0.711111111111111,0.47474747474747475
478,0.2857142857142857,0.7916666666666666,0.5429292929292929
479,0.26666666666666666,0.7659574468085107,0.5202020202020202
480,0.4,0.8085106382978724,0.5984848484848484
481,0.23529411764705882,0.711111111111111,0.47474747474747475
482,0.47058823529411764,0.8,0.6313131313131313
483,0.0,0.7843137254901961,0.45454545454545453
484,0.2105263157894737,0.6511627906976744,0.4292929292929293
485,0.2857142857142857,0.7916666666666666,0.5429292929292929
486,0.0,0.5581395348837208,0.2727272727272727
487,0.5,0.8260869565217391,0.654040404040404
488,0.3,0.6666666666666666,0.4848484848484848
489,0.2857142857142857,0.7916666666666666,0.5429292929292929
490,0.25,0.7391304347826088,0.4974747474747475
491,0.2222222222222222,0.6818181818181818,0.4520202020202021
492,0.2857142857142857,0.7916666666666666,0.5429292929292929
493,0.23529411764705882,0.711111111111111,0.47474747474747475
494,0.14285714285714285,0.7500000000000001,0.46464646464646464
495,0.2857142857142857,0.7916666666666666,0.5429292929292929
496,0.4210526315789474,0.7441860465116279,0.5858585858585859
497,0.23529411764705882,0.711111111111111,0.47474747474747475
498,0.5,0.8260869565217391,0.654040404040404
499,0.3,0.6666666666666666,0.4848484848484848
500,0.4,0.8085106382978724,0.5984848484848484
501,0.25,0.7391304347826088,0.4974747474747475
502,0.14285714285714285,0.7500000000000001,0.46464646464646464
503,0.14285714285714285,0.7500000000000001,0.46464646464646464
504,0.5333333333333333,0.8510638297872342,0.6767676767676768
505,0.4210526315789474,0.7441860465116279,0.5858585858585859
506,0.4210526315789474,0.7441860465116279,0.5858585858585859
507,0.2222222222222222,0.6818181818181818,0.4520202020202021
508,0.15384615384615383,0.7755102040816326,0.4873737373737374
509,0.15384615384615383,0.7755102040816326,0.4873737373737374
510,0.375,0.7826086956521738,0.5757575757575757
511,0.0,0.7346938775510203,0.40909090909090906
512,0.14285714285714285,0.7500000000000001,0.46464646464646464
513,0.3333333333333333,0.7272727272727273,0.5303030303030303
